full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
textures/flatlist/ovr_stm/ovr_eu/_win/00006739.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00006739.ctxr,00006739,ctxr,1398560,98faa18dad03f373d762ef5780a36287487cc614
textures/flatlist/ovr_stm/ovr_eu/_win/00180189.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00180189.ctxr,00180189,ctxr,11185312,225534dc4892ad156168d5791d68b51a7d3cfef1
textures/flatlist/ovr_stm/ovr_eu/_win/003f0404.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,003f0404.ctxr,003f0404,ctxr,11185312,5a6a0a28439fd8e7272d7461cc8d0ce18fd2d613
textures/flatlist/ovr_stm/ovr_eu/_win/00626739.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00626739.ctxr,00626739,ctxr,5592896,bed6f00db6e5f7f6b1013121693fc01d12be95bd
textures/flatlist/ovr_stm/ovr_eu/_win/007a0189.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,007a0189.ctxr,007a0189,ctxr,11185312,27c4d6a5565e819555c1733f181dbf7765fc3605
textures/flatlist/ovr_stm/ovr_eu/_win/00e103ff.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00e103ff.ctxr,00e103ff,ctxr,11185312,e093d236bf8d28d04807191cd98539be6445a27b
textures/flatlist/ovr_stm/ovr_eu/_win/00edb9fc.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00edb9fc.ctxr,00edb9fc,ctxr,22370144,4f4c06c71795b603a63b3415304697aae5773b8b
textures/flatlist/ovr_stm/ovr_eu/_win/augm_stabbed_tnc_body.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,augm_stabbed_tnc_body.bmp.ctxr,augm_stabbed_tnc_body.bmp,ctxr,1398528,f1411d19fa919e4e1ba64c74f6817ca4066848f8
textures/flatlist/ovr_stm/ovr_eu/_win/augm_tnc_eri.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,augm_tnc_eri.bmp.ctxr,augm_tnc_eri.bmp,ctxr,22208,0a51f721d19d1569a90a8f04beb26803755a1e5d
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp.ctxr,crd_pp05.bmp,ctxr,87744,6ac7e3c409cf6c30407548cb0b8eda726e4d29e5
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac.ctxr,crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac,ctxr,87744,88b03dcd87d488b3408bac54be0db2d953a2e47f
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5.ctxr,crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5,ctxr,87744,e542613cef79df5e707d7d4bcacc7e9b5b3a6441
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1.ctxr,crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1,ctxr,87744,4f7ca21a30b14141be89d3a477a032d98f115d90
textures/flatlist/ovr_stm/ovr_eu/_win/door_b00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,door_b00.bmp.ctxr,door_b00.bmp,ctxr,1398528,111e61e5853a6e31327180b60124b224d0dd7c73
textures/flatlist/ovr_stm/ovr_eu/_win/d_oil_sea_alp_ovl_mod0222.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,d_oil_sea_alp_ovl_mod0222.bmp.ctxr,d_oil_sea_alp_ovl_mod0222.bmp,ctxr,22370144,053808a432fa6244841a50e5b3d71566c4cfab4a
textures/flatlist/ovr_stm/ovr_eu/_win/ema_tag.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ema_tag.bmp.ctxr,ema_tag.bmp,ctxr,175168,b7f5b3424977bac92dc8b0d573b330d54103b91e
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp.ctxr,ibox_tx_all_alp.bmp,ctxr,1048736,d503b73bbe763e1fc9bae0df1332e6a227d02b35
